Date,Week,Year,Fuel,State,Region,Geography_Type,Price_CPL,Source_Name,Page_URL
2025-09-07,7 Sep,2025,Diesel,QLD,Queensland Regional Average,State Regional Average,186.0,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2025-09-14,14 Sep,2025,Diesel,QLD,Queensland Regional Average,State Regional Average,186.0,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2025-09-21,21 Sep,2025,Diesel,QLD,Queensland Regional Average,State Regional Average,186.0,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2025-09-28,28 Sep,2025,Diesel,QLD,Queensland Regional Average,State Regional Average,185.6,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2025-10-05,5 Oct,2025,Diesel,QLD,Queensland Regional Average,State Regional Average,185.4,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2025-10-12,12 Oct,2025,Diesel,QLD,Queensland Regional Average,State Regional Average,185.4,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2025-10-19,19 Oct,2025,Diesel,QLD,Queensland Regional Average,State Regional Average,185.3,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2025-10-26,26 Oct,2025,Diesel,QLD,Queensland Regional Average,State Regional Average,185.0,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2025-11-02,2 Nov,2025,Diesel,QLD,Queensland Regional Average,State Regional Average,185.8,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2025-11-09,9 Nov,2025,Diesel,QLD,Queensland Regional Average,State Regional Average,187.1,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2025-11-16,16 Nov,2025,Diesel,QLD,Queensland Regional Average,State Regional Average,189.0,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2025-11-23,23 Nov,2025,Diesel,QLD,Queensland Regional Average,State Regional Average,191.2,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2025-11-30,30 Nov,2025,Diesel,QLD,Queensland Regional Average,State Regional Average,192.4,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2025-12-07,7 Dec,2025,Diesel,QLD,Queensland Regional Average,State Regional Average,191.7,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2025-12-14,14 Dec,2025,Diesel,QLD,Queensland Regional Average,State Regional Average,190.5,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2025-12-21,21 Dec,2025,Diesel,QLD,Queensland Regional Average,State Regional Average,188.8,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2025-12-28,28 Dec,2025,Diesel,QLD,Queensland Regional Average,State Regional Average,186.9,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2026-01-04,4 Jan,2026,Diesel,QLD,Queensland Regional Average,State Regional Average,185.6,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2026-01-11,11 Jan,2026,Diesel,QLD,Queensland Regional Average,State Regional Average,184.2,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2026-01-18,18 Jan,2026,Diesel,QLD,Queensland Regional Average,State Regional Average,182.6,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2026-01-25,25 Jan,2026,Diesel,QLD,Queensland Regional Average,State Regional Average,182.1,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2026-02-01,1 Feb,2026,Diesel,QLD,Queensland Regional Average,State Regional Average,181.8,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2026-02-08,8 Feb,2026,Diesel,QLD,Queensland Regional Average,State Regional Average,181.3,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2026-02-15,15 Feb,2026,Diesel,QLD,Queensland Regional Average,State Regional Average,181.4,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2026-02-22,22 Feb,2026,Diesel,QLD,Queensland Regional Average,State Regional Average,181.2,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2026-03-01,1 Mar,2026,Diesel,QLD,Queensland Regional Average,State Regional Average,181.6,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2026-03-08,8 Mar,2026,Diesel,QLD,Queensland Regional Average,State Regional Average,197.3,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2026-03-15,15 Mar,2026,Diesel,QLD,Queensland Regional Average,State Regional Average,245.1,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2026-03-22,22 Mar,2026,Diesel,QLD,Queensland Regional Average,State Regional Average,282.7,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2026-03-29,29 Mar,2026,Diesel,QLD,Queensland Regional Average,State Regional Average,311.3,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2026-04-05,5 Apr,2026,Diesel,QLD,Queensland Regional Average,State Regional Average,314.3,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2026-04-12,12 Apr,2026,Diesel,QLD,Queensland Regional Average,State Regional Average,320.0,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2026-04-19,19 Apr,2026,Diesel,QLD,Queensland Regional Average,State Regional Average,313.5,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2026-04-26,26 Apr,2026,Diesel,QLD,Queensland Regional Average,State Regional Average,280.8,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2026-05-03,3 May,2026,Diesel,QLD,Queensland Regional Average,State Regional Average,259.4,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2026-05-10,10 May,2026,Diesel,QLD,Queensland Regional Average,State Regional Average,252.3,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2026-05-17,17 May,2026,Diesel,QLD,Queensland Regional Average,State Regional Average,239.9,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2026-05-24,24 May,2026,Diesel,QLD,Queensland Regional Average,State Regional Average,232.7,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2026-05-31,31 May,2026,Diesel,QLD,Queensland Regional Average,State Regional Average,228.9,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2026-06-07,7 Jun,2026,Diesel,QLD,Queensland Regional Average,State Regional Average,218.8,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2026-06-14,14 Jun,2026,Diesel,QLD,Queensland Regional Average,State Regional Average,211.7,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2026-06-21,21 Jun,2026,Diesel,QLD,Queensland Regional Average,State Regional Average,203.9,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2026-06-28,28 Jun,2026,Diesel,QLD,Queensland Regional Average,State Regional Average,191.6,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2026-07-05,5 Jul,2026,Diesel,QLD,Queensland Regional Average,State Regional Average,189.8,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2026-07-12,12 Jul,2026,Diesel,QLD,Queensland Regional Average,State Regional Average,194.1,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2026-07-19,19 Jul,2026,Diesel,QLD,Queensland Regional Average,State Regional Average,202.4,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2026-07-26,26 Jul,2026,Diesel,QLD,Queensland Regional Average,State Regional Average,220.8,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2026-08-02,2 Aug,2026,Diesel,QLD,Queensland Regional Average,State Regional Average,235.8,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2026-08-09,9 Aug,2026,Diesel,QLD,Queensland Regional Average,State Regional Average,249.2,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2026-08-16,16 Aug,2026,Diesel,QLD,Queensland Regional Average,State Regional Average,248.2,Queensland Regional Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-regional-average/
2025-08-24,24 Aug,2025,Diesel,QLD,Queensland State Average,State Average,186.4,Queensland State Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-state-average/
2025-08-31,31 Aug,2025,Diesel,QLD,Queensland State Average,State Average,186.2,Queensland State Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-state-average/
2025-09-07,7 Sep,2025,Diesel,QLD,Queensland State Average,State Average,186.4,Queensland State Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-state-average/
2025-09-14,14 Sep,2025,Diesel,QLD,Queensland State Average,State Average,186.6,Queensland State Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-state-average/
2025-09-21,21 Sep,2025,Diesel,QLD,Queensland State Average,State Average,186.7,Queensland State Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-state-average/
2025-09-28,28 Sep,2025,Diesel,QLD,Queensland State Average,State Average,185.8,Queensland State Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-state-average/
2025-10-05,5 Oct,2025,Diesel,QLD,Queensland State Average,State Average,185.5,Queensland State Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-state-average/
2025-10-12,12 Oct,2025,Diesel,QLD,Queensland State Average,State Average,185.5,Queensland State Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-state-average/
2025-10-19,19 Oct,2025,Diesel,QLD,Queensland State Average,State Average,185.2,Queensland State Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-state-average/
2025-10-26,26 Oct,2025,Diesel,QLD,Queensland State Average,State Average,185.0,Queensland State Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-state-average/
2025-11-02,2 Nov,2025,Diesel,QLD,Queensland State Average,State Average,186.5,Queensland State Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-state-average/
2025-11-09,9 Nov,2025,Diesel,QLD,Queensland State Average,State Average,187.7,Queensland State Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-state-average/
2025-11-16,16 Nov,2025,Diesel,QLD,Queensland State Average,State Average,189.9,Queensland State Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-state-average/
2025-11-23,23 Nov,2025,Diesel,QLD,Queensland State Average,State Average,192.1,Queensland State Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-state-average/
2025-11-30,30 Nov,2025,Diesel,QLD,Queensland State Average,State Average,193.6,Queensland State Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-state-average/
2025-12-07,7 Dec,2025,Diesel,QLD,Queensland State Average,State Average,193.1,Queensland State Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-state-average/
2025-12-14,14 Dec,2025,Diesel,QLD,Queensland State Average,State Average,192.1,Queensland State Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-state-average/
2025-12-21,21 Dec,2025,Diesel,QLD,Queensland State Average,State Average,190.1,Queensland State Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-state-average/
2025-12-28,28 Dec,2025,Diesel,QLD,Queensland State Average,State Average,187.7,Queensland State Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-state-average/
2026-01-04,4 Jan,2026,Diesel,QLD,Queensland State Average,State Average,186.3,Queensland State Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-state-average/
2026-01-11,11 Jan,2026,Diesel,QLD,Queensland State Average,State Average,184.9,Queensland State Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-state-average/
2026-01-18,18 Jan,2026,Diesel,QLD,Queensland State Average,State Average,183.5,Queensland State Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-state-average/
2026-01-25,25 Jan,2026,Diesel,QLD,Queensland State Average,State Average,182.6,Queensland State Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-state-average/
2026-02-01,1 Feb,2026,Diesel,QLD,Queensland State Average,State Average,181.8,Queensland State Average,https://aip.com.au/pricing/diesel/queensland-retail-diesel-fuel-prices/queensland-state-average/
